sceAta_driver
  0x87D4DD36, sceKernelCancelReceiveMbx
  0xA8E8C846, sceKernelReferMbxStatus
  0x7C0DC2A0, sceKernelCreateMsgPipe
  0xF0B7DA1C, sceKernelDeleteMsgPipe
  0x876DBFAD, sceKernelSendMsgPipe
  0x7C41F2C2, sceKernelSendMsgPipeCB
  0x884C9F90, sceKernelTrySendMsgPipe
  0x74829B76, sceKernelReceiveMsgPipe
  0xFBFA697D, sceKernelReceiveMsgPipeCB
  0xDF52098F, sceKernelTryReceiveMsgPipe
  0x349B864D, sceKernelCancelMsgPipe
  0x33BE4024, sceKernelReferMsgPipeStatus
  0x56C039B5, sceKernelCreateVpl
  0x89B3D48C, sceKernelDeleteVpl
  0xBED27435, sceKernelAllocateVpl
  0xEC0A693F, sceKernelAllocateVplCB
  0xAF36D708, sceKernelTryAllocateVpl
  0xB736E9FF, sceKernelFreeVpl
  0x1D371B8A, sceKernelCancelVpl
  0x39810265, sceKernelReferVplStatus
  0xC07BB470, sceKernelCreateFpl
  0xED1410E0, sceKernelDeleteFpl
  0xD979E9BF, sceKernelAllocateFpl
  0xE7282CB6, sceKernelAllocateFplCB
  0x623AE665, sceKernelTryAllocateFpl
  0xF6414A71, sceKernelFreeFpl
  0xA8AA591F, sceKernelCancelFpl
  0xD8199E4C, sceKernelReferFplStatus
  0x0E927AED, _sceKernelReturnFromTimerHandler
  0x110DEC9A, sceKernelUSec2SysClock
  0xC8CD158C, sceKernelUSec2SysClockWide
  0xBA6B92E2, sceKernelSysClock2USec
  0xE1619D7C, sceKernelSysClock2USecWide
  0xDB738F35, sceKernelGetSystemTime
  0x82BC5777, sceKernelGetSystemTimeWide
  0x369ED59D, sceKernelGetSystemTimeLow
  0x6652B8CA, sceKernelSetAlarm
  0xB2C25152, sceKernelSetSysClockAlarm
  0x7E65B999, sceKernelCancelAlarm
  0xDAA3F564, sceKernelReferAlarmStatus
  0x20FFF560, sceKernelCreateVTimer
  0x328F9E52, sceKernelDeleteVTimer
  0xB3A59970, sceKernelGetVTimerBase
  0xB7C18B77, sceKernelGetVTimerBaseWide
  0x034A921F, sceKernelGetVTimerTime
  0xC0B3FFD2, sceKernelGetVTimerTimeWide
  0x542AD630, sceKernelSetVTimerTime
  0xFB6425C3, sceKernelSetVTimerTimeWide
  0xC68D9437, sceKernelStartVTimer
  0xD0AEEE87, sceKernelStopVTimer
  0xD8B299AE, sceKernelSetVTimerHandler
  0x53B00E9A, sceKernelSetVTimerHandlerWide
  0xD2D615EF, sceKernelCancelVTimerHandler
  0x5F32BEAA, sceKernelReferVTimerStatus
  0x446D8DE6, sceKernelCreateThread
  0x9FA03CD3, sceKernelDeleteThread
  0xF475845D, sceKernelStartThread
  0x532A522E, _sceKernelExitThread
  0xAA73C935, sceKernelExitThread
  0x809CE29B, sceKernelExitDeleteThread
  0x616403BA, sceKernelTerminateThread
  0x383F7BCC, sceKernelTerminateDeleteThread
  0x3AD58B8C, sceKernelSuspendDispatchThread
  0x27E22EC2, sceKernelResumeDispatchThread
  0xEA748E31, sceKernelChangeCurrentThreadAttr
  0x71BC9871, sceKernelChangeThreadPriority
  0x912354A7, sceKernelRotateThreadReadyQueue
  0x2C34E053, sceKernelReleaseWaitThread
  0x293B45B8, sceKernelGetThreadId
  0x94AA61EE, sceKernelGetThreadCurrentPriority
  0x3B183E26, sceKernelGetThreadExitStatus
  0xD13BDE95, sceKernelCheckThreadStack
  0x52089CA1, sceKernelGetThreadStackFreeSize
  0x17C1684E, sceKernelReferThreadStatus
  0xFFC36A14, sceKernelReferThreadRunStatus
  0x627E6F3A, sceKernelReferSystemStatus
  0x94416130, sceKernelGetThreadmanIdList
  0x57CF62DD, sceKernelGetThreadmanIdType
  0x64D4540E, sceKernelReferThreadProfiler
  0x8218B4DD, sceKernelReferGlobalProfiler
ThreadManForKernel
  0x0C106E53, sceKernelRegisterThreadEventHandler
  0x72F3C145, sceKernelReleaseThreadEventHandler
  0x369EEB6B, sceKernelReferThreadEventHandlerStatus
  0xE81CAF8F, sceKernelCreateCallback
  0xEDBA5844, sceKernelDeleteCallback
  0xC11BA8C4, sceKernelNotifyCallback
  0xBA4051D6, sceKernelCancelCallback
  0x2A3D44FF, sceKernelGetCallbackCount
  0x349D6D6C, sceKernelCheckCallback
  0x730ED8BC, sceKernelReferCallbackStatus
  0x9ACE131E, sceKernelSleepThread
  0x82826F70, sceKernelSleepThreadCB
  0xD59EAD2F, sceKernelWakeupThread
  0xFCCFAD26, sceKernelCancelWakeupThread
  0x9944F31F, sceKernelSuspendThread
  0x75156E8F, sceKernelResumeThread
  0x8FD9F70C, sceKernelSuspendAllUserThreads
  0x278C0DF5, sceKernelWaitThreadEnd
  0x840E8133, sceKernelWaitThreadEndCB
  0xCEADEB47, sceKernelDelayThread
  0x68DA9E36, sceKernelDelayThreadCB
  0xBD123D9E, sceKernelDelaySysClockThread
  0x1181E963, sceKernelDelaySysClockThreadCB
  0xD6DA4BA1, sceKernelCreateSema
  0x28B6489C, sceKernelDeleteSema
  0x3F53E640, sceKernelSignalSema
  0x4E3A1105, sceKernelWaitSema
  0x6D212BAC, sceKernelWaitSemaCB
  0x58B1F937, sceKernelPollSema
  0x8FFDF9A2, sceKernelCancelSema
  0xBC6FEBC5, sceKernelReferSemaStatus
  0x55C20A00, sceKernelCreateEventFlag
  0xEF9E4C70, sceKernelDeleteEventFlag
  0x1FB15A32, sceKernelSetEventFlag
  0x812346E4, sceKernelClearEventFlag
  0x402FCF22, sceKernelWaitEventFlag
  0x328C546A, sceKernelWaitEventFlagCB
  0x30FD48F0, sceKernelPollEventFlag
  0xCD203292, sceKernelCancelEventFlag
  0xA66B0120, sceKernelReferEventFlagStatus
  0x8125221D, sceKernelCreateMbx
  0x86255ADA, sceKernelDeleteMbx
  0xE9B3061E, sceKernelSendMbx
  0x18260574, sceKernelReceiveMbx
  0xF3986382, sceKernelReceiveMbxCB
  0x0D81716A, sceKernelPollMbx
  0x87D4DD36, sceKernelCancelReceiveMbx
  0xA8E8C846, sceKernelReferMbxStatus
  0x7C0DC2A0, sceKernelCreateMsgPipe
  0xF0B7DA1C, sceKernelDeleteMsgPipe
  0x876DBFAD, sceKernelSendMsgPipe
  0x7C41F2C2, sceKernelSendMsgPipeCB
  0x884C9F90, sceKernelTrySendMsgPipe
  0x74829B76, sceKernelReceiveMsgPipe
  0xFBFA697D, sceKernelReceiveMsgPipeCB
  0xDF52098F, sceKernelTryReceiveMsgPipe
  0x349B864D, sceKernelCancelMsgPipe
  0x33BE4024, sceKernelReferMsgPipeStatus
  0x56C039B5, sceKernelCreateVpl
  0x89B3D48C, sceKernelDeleteVpl
  0xBED27435, sceKernelAllocateVpl
  0xEC0A693F, sceKernelAllocateVplCB
  0xAF36D708, sceKernelTryAllocateVpl
  0xB736E9FF, sceKernelFreeVpl
  0x1D371B8A, sceKernelCancelVpl
  0x39810265, sceKernelReferVplStatus
  0xC07BB470, sceKernelCreateFpl
  0xED1410E0, sceKernelDeleteFpl
  0xD979E9BF, sceKernelAllocateFpl
  0xE7282CB6, sceKernelAllocateFplCB
  0x623AE665, sceKernelTryAllocateFpl
  0xF6414A71, sceKernelFreeFpl
  0xA8AA591F, sceKernelCancelFpl
  0xD8199E4C, sceKernelReferFplStatus
  0x110DEC9A, sceKernelUSec2SysClock
  0xC8CD158C, sceKernelUSec2SysClockWide
  0xBA6B92E2, sceKernelSysClock2USec
  0xE1619D7C, sceKernelSysClock2USecWide
  0xDB738F35, sceKernelGetSystemTime
  0x82BC5777, sceKernelGetSystemTimeWide
  0x369ED59D, sceKernelGetSystemTimeLow
  0x6652B8CA, sceKernelSetAlarm
  0xB2C25152, sceKernelSetSysClockAlarm
  0x7E65B999, sceKernelCancelAlarm
  0xDAA3F564, sceKernelReferAlarmStatus
  0x20FFF560, sceKernelCreateVTimer
  0x328F9E52, sceKernelDeleteVTimer
  0xB3A59970, sceKernelGetVTimerBase
  0xB7C18B77, sceKernelGetVTimerBaseWide
  0x034A921F, sceKernelGetVTimerTime
  0xC0B3FFD2, sceKernelGetVTimerTimeWide
  0x542AD630, sceKernelSetVTimerTime
  0xFB6425C3, sceKernelSetVTimerTimeWide
  0xC68D9437, sceKernelStartVTimer
  0xD0AEEE87, sceKernelStopVTimer
  0xD8B299AE, sceKernelSetVTimerHandler
  0x53B00E9A, sceKernelSetVTimerHandlerWide
  0xD2D615EF, sceKernelCancelVTimerHandler
  0x5F32BEAA, sceKernelReferVTimerStatus
  0x04E72261, sceKernelAllocateKTLS
  0xD198B811, sceKernelFreeKTLS
  0x3AD875C3, sceKernelGetThreadKTLS
  0xA249EAAE, sceKernelGetKTLS
  0xB50F4E46, ThreadManForKernel_B50F4E46
  0x446D8DE6, sceKernelCreateThread
  0x9FA03CD3, sceKernelDeleteThread
  0xF475845D, sceKernelStartThread
  0xAA73C935, sceKernelExitThread
  0x809CE29B, sceKernelExitDeleteThread
  0x616403BA, sceKernelTerminateThread
  0x383F7BCC, sceKernelTerminateDeleteThread
  0x3AD58B8C, sceKernelSuspendDispatchThread
  0x27E22EC2, sceKernelResumeDispatchThread
  0xEA748E31, sceKernelChangeCurrentThreadAttr
  0x71BC9871, sceKernelChangeThreadPriority
  0x912354A7, sceKernelRotateThreadReadyQueue
  0x2C34E053, sceKernelReleaseWaitThread
  0x293B45B8, sceKernelGetThreadId
  0x94AA61EE, sceKernelGetThreadCurrentPriority
  0x3B183E26, sceKernelGetThreadExitStatus
  0xF6427665, sceKernelGetUserLevel
  0x85A2A5BF, sceKernelIsUserModeThread
  0xDD55A192, sceKernelGetSyscallRA
  0xBC31C1B9, sceKernelExtendKernelStack
  0x4FE44D5E, sceKernelCheckThreadKernelStack
  0xD13BDE95, sceKernelCheckThreadStack
  0x52089CA1, sceKernelGetThreadStackFreeSize
  0xD890B370, sceKernelGetThreadKernelStackFreeSize
  0x17C1684E, sceKernelReferThreadStatus
  0xFFC36A14, sceKernelReferThreadRunStatus
  0x2D69D086, ThreadManForKernel_2D69D086
  0xFCB5EB49, sceKernelGetSystemStatusFlag
  0x627E6F3A, sceKernelReferSystemStatus
  0x94416130, sceKernelGetThreadmanIdList
  0x57CF62DD, sceKernelGetThreadmanIdType
Uart4ForKernel
  0xD00E3D06, sceKernelUart4Init
  0xA68555F7, sceKernelUart4SetBps
  0xC703109F, sceKernelUart4PostChar
  0xC0BE3133, sceKernelUart4SendChar
  0xD91079E3, sceKernelUart4SendBytes
  0x69BCBEF1, sceKernelUart4SendCharFix
  0x2518C2F3, sceKernelUart4SendBytesFix
  0x2FD96F62, sceKernelUart4ReceiveBytesFix
sceUmd9660_driver
  0x85F6776E, sceUmd9660Init
  0xD7565881, sceUmd9660Term
  0x26523A78, sceUmd9660_driver_26523A78
  0xCC6F6D8D, sceUmd9660GetUnitNum
  0x0EC10F9F, sceUmd9660GetDrive
  0xDB1AC979, sceUmd9660_driver_DB1AC979
  0x44EF600C, sceUmd9660_driver_44EF600C
  0xC7CD9CE8, sceUmd9660_driver_C7CD9CE8
  0x2C6C3F4C, sceUmd9660_driver_2C6C3F4C
  0xF42C0AEE, sceUmd9660_driver_F42C0AEE
sceUmdMan_driver
  0xD27D050E, sceUmdManInit
  0x0D3EA203, sceUmdManTerm
  0x7ED141FE, sceUmdManUMDDriveStart
  0x5A302102, sceUmdMan_driver_5A302102
  0xB4692D7F, sceUmdMan_driver_B4692D7F
  0x40BEB9D1, sceUmdManDVDDriveStart
  0xDF407479, sceUmdManDriveStop
  0x8CFED611, sceUmdManStart
  0xCAD31025, sceUmdManStop
  0x47E2B6D8, sceUmdManGetUmdDrive
  0x6A77A311, sceUmdManLPNCreateCmd
  0xB511F821, sceUmdMan_driver_B511F821
  0x736AE133, sceUmdMan_driver_736AE133
  0x5C026599, sceUmdManLPNReadAlive
  0xCD48F9C2, sceUmdManLPNSetVersion
  0xB3311B6E, sceUmdManLPNGetVersion
  0xC1D7C860, sceUmdMan_driver_C1D7C860
  0xB2368381, sceUmdManCheckDeviceReady
  0xE2B0FB78, sceUmdManGetMediaFormat
  0xE779ECEF, sceUmdMan_driver_E779ECEF
  0x96527E8A, sceUmdMan_driver_96527E8A
  0x1B1BF9FD, sceUmdExecRead10Cmd
  0x18DE1880, sceUmdExecPrefetch10Cmd
  0x3D44BABF, sceUmdMan_driver_3D44BABF
  0xE3F448E0, sceUmdExecStartStopUnitCmd
  0x1B19A313, sceUmdExecInquiryCmd
  0x2CBE959B, sceUmdMan_driver_2CBE959B
  0x2A39569B, sceUmdMan_driver_2A39569B
  0xCEE55E3E, sceUmdMan_driver_CEE55E3E
  0xE5B7EDC5, sceUmdMan_driver_E5B7EDC5
  0x65E1B97E, sceUmdExecGetEventStatusCmd
  0x5AA96415, sceUmdExecReadCapacityCmd
  0x250E6975, sceUmdExecSeekCmd
  0x2A08FE9A, sceUmdExecPreventAllowMediaCmd
  0x68577709, sceUmdExecAllocateFromReadCmd
  0xF819E17C, sceUmdExecReadMKICmd
  0x61C32A52, sceUmdExecSetAreaLimitCmd
  0x7094E3A7, sceUmdExecSetAccessLimitCmd
  0xD31DAD7E, sceUmdExecSetLockLengthCmd
  0x108B2322, sceUmdExecGetMediaInfoCmd
  0x98345381, sceUmdExecReportCacheCmd
  0xBF88476F, sceUmdMan_driver_BF88476F
  0x485D4925, sceUmdExecSetStreamingCmd
  0x73E49F8F, sceUmdExecClearCacheInfoCmd
  0x14D3381C, sceUmdExecTestCmd
  0x92F1CC33, sceUmdExecAdjustDataCmd
  0x61EB07A5, sceUmdMan_driver_61EB07A5
  0xECA9476E, sceUmdMan_driver_ECA9476E
  0xBEA40117, sceUmdMan_driver_BEA40117
  0xDABDB450, sceUmdManGpioSetup
  0xA49E52E8, sceUmdManGpioIntrStart
  0xC83EB3E2, sceUmdManGpioIntrStop
  0xB2DDE9F8, sceUmdMan_driver_B2DDE9F8
  0xB989E127, sceUmdManLeptonAliveOnOff
  0xAF6D5838, sceUmdManGetDriveMode
  0x4581E306, sceUmdManGetPowerStat
  0x1FBF6078, sceUmdManGetPower
  0x93539196, sceUmdMan_driver_93539196
  0xC8D45A7B, sceUmdMan_driver_C8D45A7B
  0xCA68F200, sceUmdManChangePowerMode
  0xF4AFF62D, sceUmdMan_driver_F4AFF62D
  0x84410A8E, sceUmdMan_driver_84410A8E
  0x39704B6E, sceUmdMan_driver_39704B6E
  0x63ACFD28, sceUmdMan_driver_63ACFD28
  0xCEA5C857, sceUmdMan_driver_CEA5C857
  0x8634FFC7, sceUmdMan_driver_8634FFC7
  0x14AAB3FC, sceUmdManSyncState
  0xC634697D, sceUmdMan_driver_C634697D
  0x7E2A680C, sceUmdMan_driver_7E2A680C
  0x1CB85F05, sceUmdMan_driver_1CB85F05
  0x43255AD6, sceUmdMan_driver_43255AD6
  0xC4A99D78, sceUmdManAbort
  0xB5CFC459, sceUmdManReset
  0xE192C10A, sceUmdManGetUmdDiscInfo
  0x8609D1E4, sceUmdManGetDiscInfo
  0xAAA4ED91, sceUmdManGetDiscInfo4VSH
  0x208089C2, sceUmdManPowerOnOff
  0x66F94A52, sceUmdMan_driver_66F94A52
  0x815AA6D3, sceUmdMan_driver_815AA6D3
  0xF6BE91FC, sceUmdMan_driver_F6BE91FC
  0xFCFEF5FE, sceUmdMan_driver_FCFEF5FE
  0x77E6C03A, sceUmdMan_driver_77E6C03A
  0xA869CAB3, sceUmdMan_driver_A869CAB3
  0x3A437AD7, sceUmdManRetryAdjust
  0xF7C603A2, sceUmdMan_driver_F7C603A2
  0x4EA8EA5D, sceUmdManSPKInitConfiguration
  0x7EBAEA9F, sceUmdManSPKStartStep0
  0xC984E1CF, sceUmdManSPKStartStep1
  0xA0B257A7, sceUmdManSPKStartStep2
  0x4C6BF421, sceUmdMan_driver_4C6BF421
  0x6E7FC8F0, sceUmdManSPKStartStep4
  0x66CB0CC4, sceUmdManSPKStartStep5
  0xA8359E04, sceUmdManSPKSetupCmd
  0x73966DE9, sceUmdManSPKStartCmd
  0xFD1A113A, sceUmdManSPKStopCmd
  0x23C3C3D6, sceUmdManSPKEndCmd
  0x7C3D307C, sceUmdManSPKGetMKI
  0x58E3718D, sceUmdManSPKEnableIntr
  0x08EB09C8, sceUmdManSPKDisableIntr
  0x5304CA4A, sceUmdMan_driver_5304CA4A
  0x6CB4A8D6, sceUmdMan_driver_6CB4A8D6
  0xA58946CA, sceUmdMan_driver_A58946CA
  0xD1D4F296, sceUmdMan_driver_D1D4F296
  0x0BDD5754, sceUmdMan_driver_0BDD5754
  0x7DF2A18D, sceUmdManSetAlarm
  0xB0A6DC55, sceUmdManCancelAlarm
  0x51A9AC49, sceUmdMan_driver_51A9AC49
  0x43AA300A, sceUmdMan_driver_43AA300A
  0x10089E13, sceUmdMan_driver_10089E13
  0x94A857C1, sceUmdMan_driver_94A857C1
sceUsb
  0xAE5DE6AF, sceUsbStart
  0xC2464FA0, sceUsbStop
  0xC21645A4, sceUsbGetState
  0x4E537366, sceUsbGetDrvList
  0x112CC951, sceUsbGetDrvState
  0x586DB82C, sceUsbActivate
  0xC572A9C8, sceUsbDeactivate
  0x5BE0E002, sceUsbWaitState
  0x1C360735, sceUsbWaitCancel
sceUsb_driver
  0xAE5DE6AF, sceUsbStart
  0xC2464FA0, sceUsbStop
  0xC21645A4, sceUsbGetState
  0x4E537366, sceUsbGetDrvList
  0x112CC951, sceUsbGetDrvState
  0x586DB82C, sceUsbActivate
  0xC572A9C8, sceUsbDeactivate
  0x5BE0E002, sceUsbWaitState
  0x1C360735, sceUsbWaitCancel
sceUsbBus_driver
  0xC21645A4, sceUsbGetState
  0xB1644BE7, sceUsbbdRegister
  0xC1E2A540, sceUsbbdUnregister
  0x951A24CC, sceUsbbdClearFIFO
  0xE65441C1, sceUsbbdStall
  0x23E51D8F, sceUsbbdReqSend
  0x913EC15D, sceUsbbdReqRecv
  0xCC57EC9D, sceUsbbdReqCancel
  0xC5E53685, sceUsbbdReqCancelAll
sceUsbstor
  0x60066CFE, sceUsbstorGetStatus
sceUsbstor_driver
  0x60066CFE, sceUsbstorGetStatus
sceUsbstor_internal
  0xDC1A5833, sceUsbstorSendData
  0xFC4D0080, sceUsbstorRecvData
  0x489E6BF1, sceUsbstor_internal_489E6BF1
  0x2CAFEFF1, sceUsbstor_internal_2CAFEFF1
  0x50F99EAD, sceUsbstorGetString
sceUsbstorBoot
  0xE58818A8, sceUsbstorBootSetCapacity
  0x594BBF95, sceUsbstorBootSetLoadAddr
  0x6D865ECD, sceUsbstorBootGetDataSize
  0xA1119F0D, sceUsbstorBootSetStatus
  0x1F080078, sceUsbstorBootRegisterNotify
  0xA55C9E16, sceUsbstorBootUnregisterNotify
Kernel_Library
  0x092968F4, sceKernelCpuSuspendIntr
  0x5F10D406, sceKernelCpuResumeIntr
  0x3B84732D, sceKernelCpuResumeIntrWithSync
  0x47A0B729, sceKernelIsCpuIntrSuspended
  0xB55249D2, sceKernelIsCpuIntrEnable
sceUtility_driver
  0xF062AEA6, sceUtilityInit
  0x20C68C34, sceUtilityEnd
sceUtility
  0xC492F751, sceUtilityGameSharingInitStart
  0xEFC6F80F, sceUtilityGameSharingShutdownStart
  0x7853182D, sceUtilityGameSharingUpdate
  0x946963F3, sceUtilityGameSharingGetStatus
  0x3AD50AE7, sceNetplayDialogInitStart
  0xBC6B6296, sceNetplayDialogShutdownStart
  0x417BED54, sceNetplayDialogUpdate
  0xB6CEE597, sceNetplayDialogGetStatus
  0x4DB1E739, sceUtilityNetconfInitStart
  0xF88155F6, sceUtilityNetconfShutdownStart
  0x91E70E35, sceUtilityNetconfUpdate
  0x6332AA39, sceUtilityNetconfGetStatus
  0x50C4CD57, sceUtilitySavedataInitStart
  0x9790B33C, sceUtilitySavedataShutdownStart
  0xD4B95FFB, sceUtilitySavedataUpdate
  0x8874DBE0, sceUtilitySavedataGetStatus
  0x2995D020, sceUtility_2995D020
  0xB62A4061, sceUtility_B62A4061
  0xED0FAD38, sceUtility_ED0FAD38
  0x88BC7406, sceUtility_88BC7406
  0x2AD8E239, sceUtilityMsgDialogInitStart
  0x67AF3428, sceUtilityMsgDialogShutdownStart
  0x95FC253B, sceUtilityMsgDialogUpdate
  0x9A1C91D7, sceUtilityMsgDialogGetStatus
  0xF6269B82, sceUtilityOskInitStart
  0x3DFAEBA9, sceUtilityOskShutdownStart
  0x4B85C861, sceUtilityOskUpdate
  0xF3F76017, sceUtilityOskGetStatus
  0x45C18506, sceUtilitySetSystemParamInt
  0x41E30674, sceUtilitySetSystemParamString
  0xA5DA2406, sceUtilityGetSystemParamInt
  0x34B78343, sceUtilityGetSystemParamString
  0x5EEE6548, sceUtilityCheckNetParam
  0x434D4B3A, sceUtilityGetNetParam
sceUtility_private
  0x17CB4D96, sceUtility_private_17CB4D96
  0xEE7AC503, sceUtility_private_EE7AC503
  0x5FF96ED3, sceUtility_private_5FF96ED3
  0x9C9DD5BC, sceUtility_private_9C9DD5BC
  0x4405BA38, sceUtility_private_4405BA38
  0x1DFA62EF, sceUtility_private_1DFA62EF
  0x680C0EA8, sceUtilityDialogSetStatus
  0xB222E887, sceUtilityDialogGetType
  0x4F2206BC, sceUtilityDialogGetParam
  0xE01FE32A, sceUtilityDialogGetSpeed
  0x19461966, sceUtility_private_19461966
  0x6F923BD3, sceUtilityDialogSetThreadId
  0xA5168A5D, sceUtilityDialogLoadModule
  0x3CEAE1DF, sceUtilityDialogPowerLock
  0x56BEDCA4, sceUtilityDialogPowerUnlock
sceUtility_netparam_internal
  0x072DEBF2, sceUtilityCreateNetParam
  0x9CE50172, sceUtilityDeleteNetParam
  0xFB0C4840, sceUtilityCopyNetParam
  0xFC4516F3, sceUtilitySetNetParam
UtilsForUser
  0xBFA98062, sceKernelDcacheInvalidateRange
  0xC8186A58, sceKernelUtilsMd5Digest
  0x9E5C5086, sceKernelUtilsMd5BlockInit
  0x61E1E525, sceKernelUtilsMd5BlockUpdate
  0xB8D24E78, sceKernelUtilsMd5BlockResult
  0x840259F1, sceKernelUtilsSha1Digest
  0xF8FCD5BA, sceKernelUtilsSha1BlockInit
  0x346F6DA8, sceKernelUtilsSha1BlockUpdate
  0x585F1C09, sceKernelUtilsSha1BlockResult
  0xE860E75E, sceKernelUtilsMt19937Init
  0x06FB8A63, sceKernelUtilsMt19937UInt
  0x37FB5C42, sceKernelGetGPI
  0x6AD345D7, sceKernelSetGPO
  0x91E4F6A7, sceKernelLibcClock
  0x27CC57F0, sceKernelLibcTime
  0x71EC4271, sceKernelLibcGettimeofday
  0x79D1C3FA, sceKernelDcacheWritebackAll
  0xB435DEC5, sceKernelDcacheWritebackInvalidateAll
  0x3EE30821, sceKernelDcacheWritebackRange
  0x34B9FA9E, sceKernelDcacheWritebackInvalidateRange
  0x80001C4C, sceKernelDcacheProbe
  0x16641D70, sceKernelDcacheReadTag
  0x4FD31C9D, sceKernelIcacheProbe
  0xFB05FAD0, sceKernelIcacheReadTag
UtilsForKernel
  0x80FE032E, sceUtilsKernelDcacheWBinvRange
  0xC8186A58, sceKernelUtilsMd5Digest
  0x9E5C5086, sceKernelUtilsMd5BlockInit
  0x61E1E525, sceKernelUtilsMd5BlockUpdate
  0xB8D24E78, sceKernelUtilsMd5BlockResult
  0x840259F1, sceKernelUtilsSha1Digest
  0xF8FCD5BA, sceKernelUtilsSha1BlockInit
  0x346F6DA8, sceKernelUtilsSha1BlockUpdate
  0x585F1C09, sceKernelUtilsSha1BlockResult
  0xE860E75E, sceKernelUtilsMt19937Init
  0x06FB8A63, sceKernelUtilsMt19937UInt
  0x193D4036, sceKernelSetGPIMask
  0x95035FEF, sceKernelSetGPOMask
  0x37FB5C42, sceKernelGetGPI
  0x6AD345D7, sceKernelSetGPO
  0x7B7ED3FD, sceKernelRegisterLibcRtcFunc
  0x6151A7C3, sceKernelReleaseLibcRtcFunc
  0x91E4F6A7, sceKernelLibcClock
  0x27CC57F0, sceKernelLibcTime
  0x71EC4271, sceKernelLibcGettimeofday
  0x79D1C3FA, sceKernelDcacheWritebackAll
  0xB435DEC5, sceKernelDcacheWritebackInvalidateAll
  0x864A9D72, sceKernelDcacheInvalidateAll
  0x3EE30821, sceKernelDcacheWritebackRange
  0x34B9FA9E, sceKernelDcacheWritebackInvalidateRange
  0xBFA98062, sceKernelDcacheInvalidateRange
  0x80001C4C, sceKernelDcacheProbe
  0x16641D70, sceKernelDcacheReadTag
  0x920F104A, sceKernelIcacheInvalidateAll
  0xC2DF770E, sceKernelIcacheInvalidateRange
  0x4FD31C9D, sceKernelIcacheProbe
  0xFB05FAD0, sceKernelIcacheReadTag
  0x78934841, sceKernelGzipDecompress
  0xE0CE3E29, sceKernelGzipIsValid
  0xB0E9C31F, sceKernelGzipGetInfo
  0xE0E6BA96, sceKernelGzipGetName
  0x8C1FBE04, sceKernelGzipGetComment
  0x23FFC828, sceKernelGzipGetCompressedData
  0xE8DB3CE6, sceKernelDeflateDecompress
sceVaudio_driver
  0x5A7435B7, sceVaudioInit
  0x72749E84, sceVaudioEnd
  0x8986295E, sceVaudioOutputBlocking
  0x03B6807D, sceVaudioChReserve
  0x67585DFD, sceVaudioChRelease
  0x346FBE94, sceVaudio_driver_346FBE94
  0x82EF2F9D, sceVaudio_driver_82EF2F9D
  0xDCC18F25, sceVaudio_driver_DCC18F25
sceVaudio
  0x8986295E, sceVaudioOutputBlocking
  0x03B6807D, sceVaudioChReserve
  0x67585DFD, sceVaudioChRelease
  0x346FBE94, sceVaudio_346FBE94
sceVaudio_driver
  0x5A7435B7, sceVaudioInit
  0x72749E84, sceVaudioEnd
  0x8986295E, sceVaudioOutputBlocking
  0x03B6807D, sceVaudioChReserve
  0x67585DFD, sceVaudioChRelease
  0x346FBE94, sceVaudio_driver_346FBE94
  0x82EF2F9D, sceVaudio_driver_82EF2F9D
  0xDCC18F25, sceVaudio_driver_DCC18F25
sceVaudio
  0x8986295E, sceVaudioOutputBlocking
  0x03B6807D, sceVaudioChReserve
  0x67585DFD, sceVaudioChRelease
  0x346FBE94, sceVaudio_346FBE94
sceVideocodec
  0x2D31F5B1, sceVideocodecGetEDRAM
  0x4F160BF4, sceVideocodecReleaseEDRAM
  0xC01EC829, sceVideocodecOpen
  0x17099F0A, sceVideocodecInit
  0xDBA273FA, sceVideocodecDecode
  0xA2F0564E, sceVideocodecStop
  0x307E6E1C, sceVideocodecDelete
  0x745A7B7A, sceVideocodecSetMemory
  0x2F385E7F, sceVideocodecScanHeader
  0x26927D19, sceVideocodecGetVersion
sceVideocodec_driver
  0xE76D65FE, sceVideocodecStartEntry
  0xCB3312D1, sceVideocodecEndEntry
sceVshBridge_driver
  0x39B14120, _vshVshBridgeStart
  0x92A3B940, _vshVshBridgeStop
sceVshBridge
  0xA5628F0D, vshKernelLoadModuleVSH
  0x41C54ADF, vshKernelLoadModuleVSHByID
  0xC9626587, vshKernelLoadModuleBufferVSH
  0x5C2983C2, sceVshBridge_5C2983C2
  0xC949966C, sceVshBridge_C949966C
  0xC6395C03, vshCtrlReadBufferPositive
  0x0163A8E7, vshUmdManTerm
  0x7C1658F2, sceVshBridge_7C1658F2
  0x0E10922A, vshDisplaySetHoldMode
  0xCA719C34, vshImposeGetStatus
  0x4E4E4DA3, vshImposeSetStatus
  0x639C3CB3, vshImposeGetParam
  0x4A596D2D, vshImposeSetParam
  0x5894C339, vshImposeChanges
  0x0FA48729, vshRtcSetConf
  0x16415246, vshRtcSetCurrentTick
  0x5350C073, vshMSAudioFormatICV
  0x2380DC08, vshIoDevctl
  0x4DB43867, vshIdStorageLookup
  0x7B67394E, vshAudioSetFrequency
  0xCE32CBEF, vshMSAudioInit
  0xE5DA5E95, vshMSAudioEnd
  0x6CAEB765, vshMSAudioAuth
  0x53BFD101, vshMSAudioCheckICV
